step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_stopped,10_accumulated_waiting_time,10_average_speed,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_stopped,3_accumulated_waiting_time,3_average_speed,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_stopped,4_accumulated_waiting_time,4_average_speed,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_stopped,5_accumulated_waiting_time,5_average_speed,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_stopped,6_accumulated_waiting_time,6_average_speed,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_stopped,7_accumulated_waiting_time,7_average_speed,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_stopped,8_accumulated_waiting_time,8_average_speed,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_stopped,9_accumulated_waiting_time,9_average_speed,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
577.0,301.0,6.404255319148936,12109.0,282.0603226037144,1,0.0,0.5,0.0,95.27063288146445,0.0,4,0.06027777777777778,0.0,0.0,69.16766973898436,0.0,2,0.006944444444444444,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,163.94440674590348,0.0,1,0.0,0.5,0.0,163.1815250796152,0.0,2,0.009722222222222222,0.0,0.0,156.76323392888278,0.0,1,0.0,0.0,0.0,112.66826010973926,0.0,0,0.0,1.0,0.0,110.46501863508755,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,1.8032568634184751,102.21054354929502,1.8032568634184751,12,0.07694444444444445,24.83294208986733,1186.3857909233554,0.1803256863418475,118.63857909233585
578.0,296.0,6.297872340425532,12405.0,288.35819494413994,1,0.0,0.5,0.0,95.27063288146445,0.0,4,0.06138888888888889,0.0,0.0,69.16766973898436,0.0,2,0.007222222222222222,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.8782444430819861,164.82265118898547,0.8782444430819861,1,0.0,0.5,0.0,163.1815250796152,0.0,2,0.01,0.0,0.0,156.76323392888278,0.0,1,0.0,0.0,0.0,112.66826010973926,0.0,0,0.0,1.0,0.0,110.46501863508755,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,12,0.0786111111111111,24.83294208986733,1187.2640353664374,0.08782444430819861,118.72640353664404
579.0,280.0,5.957446808510638,12685.0,294.31564175265055,1,0.0,0.5,0.0,95.27063288146445,0.0,3,0.05583333333333333,0.0,0.0,69.16766973898436,0.0,2,0.0075,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,0.0,163.1815250796152,0.0,2,0.010555555555555556,0.0,0.0,156.76323392888278,0.0,1,0.0,0.0,0.0,112.66826010973926,0.0,0,0.0,1.0,0.0,110.46501863508755,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,11,0.07388888888888888,24.83294208986733,1187.2640353664374,0.0,118.72640353664404
580.0,189.0,4.0212765957446805,12874.0,298.3369183483952,1,0.0,0.5,0.0,95.27063288146445,0.0,2,0.03,0.3333333333333333,0.0,69.16766973898436,0.0,2,0.0077777777777777776,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,0.0,163.1815250796152,0.0,1,0.010555555555555556,0.0,0.0,156.76323392888278,0.0,1,0.0,0.0,0.0,112.66826010973926,0.0,0,0.0,1.0,0.0,110.46501863508755,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.04833333333333333,24.83294208986733,1187.2640353664374,0.0,118.72640353664404
581.0,91.0,1.9361702127659575,12965.0,300.27308856116116,1,0.0,0.5,0.0,95.27063288146445,0.0,1,0.012777777777777779,0.6318890932624831,0.0,69.16766973898436,0.0,2,0.008055555555555555,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,0.0,163.1815250796152,0.0,0,0.0,1.0,2.0,158.76323392888278,2.0,1,0.0,0.0,0.0,112.66826010973926,0.0,0,0.0,1.0,0.0,110.46501863508755,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,7,0.020833333333333336,24.83294208986733,1189.2640353664374,0.2,118.92640353664405
582.0,47.0,1.0217391304347827,13012.0,301.29482769159597,1,0.0,0.5,0.0,95.27063288146445,0.0,0,0.0,0.8902150584850004,-2.0,67.16766973898436,-2.0,2,0.008333333333333333,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,0.0,163.1815250796152,0.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,1.997260845919333,114.6655209556586,1.997260845919333,0,0.0,1.0,1.997260845919333,112.46227948100687,1.997260845919333,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,6,0.008333333333333333,26.83294208986733,1191.258557058276,0.1994521691838666,119.12585570582792
583.0,49.0,1.065217391304348,13061.0,302.36004508290034,1,0.0,0.5,0.0,95.27063288146445,0.0,0,0.0,0.8902150584850004,0.0,67.16766973898436,0.0,2,0.008611111111111111,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,2.0,165.1815250796152,2.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,114.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,6,0.008611111111111111,26.83294208986733,1193.258557058276,0.2,119.32585570582792
584.0,51.0,1.108695652173913,13112.0,303.4687407350743,1,0.0,0.5,2.0,97.27063288146445,2.0,0,0.0,0.8902150584850004,0.0,67.16766973898436,0.0,2,0.008888888888888889,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,0.0,165.1815250796152,0.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,114.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,6,0.008888888888888889,26.83294208986733,1195.258557058276,0.2,119.52585570582792
585.0,53.0,1.1521739130434783,13165.0,304.6209146481178,1,0.0,0.5,0.0,97.27063288146445,0.0,0,0.0,0.8902150584850004,0.0,67.16766973898436,0.0,2,0.009166666666666667,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,0.0,164.82265118898547,0.0,1,0.0,0.5,0.0,165.1815250796152,0.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,114.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,6,0.009166666666666667,26.83294208986733,1195.258557058276,0.0,119.52585570582792
586.0,55.0,1.1956521739130435,13220.0,305.81656682203084,1,0.0,0.5,0.0,97.27063288146445,0.0,0,0.0,0.8902150584850004,0.0,67.16766973898436,0.0,2,0.009444444444444445,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.5,2.0,166.82265118898547,2.0,1,0.0,0.5,0.0,165.1815250796152,0.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,114.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,6,0.009444444444444445,26.83294208986733,1197.258557058276,0.2,119.72585570582793
587.0,57.0,1.2391304347826086,13277.0,307.05569725681346,1,0.0,0.5,0.0,97.27063288146445,0.0,0,0.0,0.9176612938637503,0.0,67.16766973898436,0.0,2,0.009722222222222222,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,1,0.0,0.23251398880897423,0.0,166.82265118898547,0.0,1,0.0,0.5,0.0,165.1815250796152,0.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,2.0,116.6655209556586,2.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,6,0.009722222222222222,26.83294208986733,1199.258557058276,0.2,119.92585570582793
588.0,38.0,0.8260869565217391,13315.0,307.8817842133352,1,0.0,0.5,0.0,97.27063288146445,0.0,0,0.0,0.8071364792602113,0.0,67.16766973898436,0.0,2,0.01,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0002777777777777778,0.0,2.0,168.82265118898547,2.0,1,0.0,0.5,0.0,165.1815250796152,0.0,0,0.0,1.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,116.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,7,0.010277777777777778,26.83294208986733,1201.258557058276,0.2,120.12585570582793
589.0,39.0,0.8666666666666667,13354.0,308.7484508800019,1,0.0,0.5,0.0,97.27063288146445,0.0,1,0.0,0.5686678338187866,0.0,67.16766973898436,0.0,2,0.010277777777777778,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0005555555555555556,0.0,0.0,168.82265118898547,0.0,1,0.0,0.5,1.993456026462928,167.17498110607812,1.993456026462928,0,0.0,0.3307418924922414,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,116.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,8,0.010833333333333334,26.83294208986733,1203.252013084739,0.1993456026462928,120.32520130847422
590.0,43.0,0.9555555555555556,13397.0,309.70400643555746,1,0.0,0.5,0.0,97.27063288146445,0.0,2,0.0002777777777777778,0.35809018567639145,0.0,67.16766973898436,0.0,2,0.010833333333333334,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0008333333333333334,0.0,0.0,168.82265118898547,0.0,1,0.0,0.5,0.0,167.17498110607812,0.0,1,0.0,0.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,116.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.011944444444444445,26.83294208986733,1203.252013084739,0.0,120.32520130847422
591.0,46.0,1.0454545454545454,13443.0,310.749460981012,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.0008333333333333334,0.25,0.0,67.16766973898436,0.0,1,0.010833333333333334,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0011111111111111111,0.0,2.0,170.82265118898547,2.0,1,0.0,0.5,0.0,167.17498110607812,0.0,1,0.0,0.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,116.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.012777777777777779,26.83294208986733,1205.252013084739,0.2,120.52520130847422
592.0,10.0,0.22727272727272727,13453.0,310.97673370828477,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.001388888888888889,0.25,0.0,67.16766973898436,0.0,0,0.0,0.8381331604778174,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.001388888888888889,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,167.17498110607812,0.0,1,0.0,0.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,116.6655209556586,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.002777777777777778,26.83294208986733,1205.252013084739,0.0,120.52520130847422
593.0,13.0,0.29545454545454547,13466.0,311.27218825373933,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.0019444444444444444,0.25,0.0,67.16766973898436,0.0,0,0.0,1.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0016666666666666668,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,167.17498110607812,0.0,1,0.0,0.0,0.0,158.76323392888278,0.0,1,0.0,0.0,1.9617534905320506,118.62727444619064,1.9617534905320506,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.003611111111111111,26.83294208986733,1207.213766575271,0.19617534905320505,120.72137665752743
594.0,16.0,0.37209302325581395,13482.0,311.6442812769951,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.0025,0.25,0.0,67.16766973898436,0.0,0,0.0,1.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0019444444444444444,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,1.1322690350288718,168.307250141107,1.1322690350288718,1,0.0,0.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,118.62727444619064,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.0044444444444444444,26.83294208986733,1208.3460356102999,0.11322690350288718,120.83460356103032
595.0,19.0,0.4418604651162791,13501.0,312.0861417421114,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.0030555555555555557,0.25,0.0,67.16766973898436,0.0,0,0.0,1.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0022222222222222222,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,0.0,158.76323392888278,0.0,1,0.0,0.0,0.0,118.62727444619064,0.0,0,0.0,1.0,0.0,112.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.005277777777777778,26.83294208986733,1208.3460356102999,0.0,120.83460356103032
596.0,22.0,0.5116279069767442,13523.0,312.59776964908815,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.003611111111111111,0.25,0.0,67.16766973898436,0.0,0,0.0,1.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0025,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,2.0,160.76323392888278,2.0,1,0.0,0.0,2.0,120.62727444619064,2.0,0,0.0,1.0,2.0,114.46227948100687,2.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.0061111111111111106,26.83294208986733,1214.3460356102999,0.6,121.43460356103031
597.0,25.0,0.5813953488372093,13548.0,313.17916499792534,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.004166666666666667,0.25,0.0,67.16766973898436,0.0,0,0.0,1.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.002777777777777778,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,0.0,160.76323392888278,0.0,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,114.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.006944444444444444,26.83294208986733,1214.3460356102999,0.0,121.43460356103031
598.0,28.0,0.6511627906976745,13576.0,313.83032778862304,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.004722222222222222,0.25,0.0,67.16766973898436,0.0,0,0.0,1.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0030555555555555557,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,0.0,160.76323392888278,0.0,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,114.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.0077777777777777776,26.83294208986733,1214.3460356102999,0.0,121.43460356103031
599.0,31.0,0.7209302325581395,13607.0,314.5512580211812,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.005277777777777778,0.25,0.0,67.16766973898436,0.0,0,0.0,0.10788035929251365,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0033333333333333335,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,0.0,160.76323392888278,0.0,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,114.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,9,0.008611111111111111,26.83294208986733,1214.3460356102999,0.0,121.43460356103031
600.0,34.0,0.7906976744186046,13641.0,315.3419556955998,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.005833333333333334,0.25,0.0,67.16766973898436,0.0,1,0.0,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.003611111111111111,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,0.0,160.76323392888278,0.0,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,114.46227948100687,0.0,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.009444444444444445,26.83294208986733,1214.3460356102999,0.0,121.43460356103031
601.0,37.0,0.7551020408163265,13678.0,316.0970577364161,1,0.0,0.5,0.0,97.27063288146445,0.0,3,0.006388888888888889,0.25,0.0,67.16766973898436,0.0,1,0.0,0.0,0.0,101.24130991032371,-1.1102230246251565e-15,2,0.0038888888888888888,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,168.307250141107,0.0,1,0.0,0.0,1.9205452020749316,162.6837791309577,1.9205452020749316,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,1.9205452020749316,116.38282468308181,1.9205452020749316,0,0.0,1.0,0.0,111.47319034405969,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.010277777777777778,26.83294208986733,1218.1871260144499,0.38410904041498634,121.8187126014453
602.0,40.0,0.8163265306122449,13718.0,316.91338426702833,1,0.0,0.5,-1.1798728813559323,96.09076000010852,-1.1798728813559323,3,0.006944444444444444,0.25,-2.0,65.16766973898436,-2.0,1,0.0,0.0,0.8068441158010881,102.04815402612479,0.806844115801087,2,0.004166666666666667,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,1.6956325702411812,170.00288271134818,1.6956325702411812,1,0.0,0.0,1.05,163.7337791309577,1.05,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,116.38282468308181,0.0,0,0.0,1.0,1.105434566735278,112.57862491079497,1.105434566735278,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.01111111111111111,30.012814971223264,1219.6651643858715,0.1478038371421615,121.96651643858746
603.0,43.0,0.8775510204081632,13761.0,317.7909352874365,1,0.0,0.5,0.0,96.09076000010852,0.0,3,0.0075,0.25,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,102.04815402612479,-1.1102230246251565e-15,2,0.0044444444444444444,0.0,0.0,170.82265118898547,0.0,1,0.0,0.5,0.0,170.00288271134818,0.0,1,0.0,0.0,1.9986051842075694,165.7323843151653,1.9986051842075694,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,1.9986051842075694,118.38142986728937,1.9986051842075694,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.011944444444444445,30.012814971223264,1223.6623747542867,0.3997210368415139,122.36623747542897
604.0,46.0,0.9387755102040817,13807.0,318.7297107976406,1,0.0,0.5,0.0,96.09076000010852,0.0,3,0.008055555555555555,0.25,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,102.04815402612479,-1.1102230246251565e-15,2,0.004722222222222222,0.0,0.0,170.82265118898547,0.0,1,0.0,0.1226977536463194,0.0,170.00288271134818,0.0,1,0.0,0.0,0.0,165.7323843151653,0.0,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,118.38142986728937,0.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.012777777777777777,30.012814971223264,1223.6623747542867,0.0,122.36623747542897
605.0,50.0,1.0204081632653061,13857.0,319.7501189609059,1,0.0,0.5,0.0,96.09076000010852,0.0,3,0.008611111111111111,0.25,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,102.04815402612479,-1.1102230246251565e-15,2,0.005,0.0,0.0,170.82265118898547,0.0,2,0.0002777777777777778,0.0,0.0,170.00288271134818,0.0,1,0.0,0.0,0.0,165.7323843151653,0.0,1,0.0,0.0,0.0,120.62727444619064,0.0,0,0.0,1.0,0.0,118.38142986728937,0.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,11,0.01388888888888889,30.012814971223264,1223.6623747542867,0.0,122.36623747542897
606.0,54.0,1.1020408163265305,13911.0,320.85215977723243,1,0.0,0.5,0.0,96.09076000010852,0.0,3,0.009166666666666667,0.25,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,102.04815402612479,-1.1102230246251565e-15,2,0.005277777777777778,0.0,0.0,170.82265118898547,0.0,2,0.0005555555555555556,0.0,0.0,170.00288271134818,0.0,1,0.0,0.0,0.0,165.7323843151653,0.0,0,0.0,1.0,2.0,122.62727444619064,2.0,0,0.0,1.0,2.0,120.38142986728937,2.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.015,30.012814971223264,1227.6623747542867,0.4,122.76623747542898
607.0,58.0,1.183673469387755,13969.0,322.0358332466202,1,0.0,0.5,0.0,96.09076000010852,0.0,3,0.009722222222222222,0.5925018315018316,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,102.04815402612479,-1.1102230246251565e-15,2,0.005555555555555556,0.0,-1.05,169.77265118898546,-1.05,2,0.0008333333333333334,0.0,0.0,170.00288271134818,0.0,1,0.0,0.0,0.0,165.7323843151653,0.0,0,0.0,1.0,0.0,122.62727444619064,0.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.01611111111111111,31.062814971223265,1226.6123747542865,-0.10500000000000001,122.66123747542898
608.0,62.0,1.2653061224489797,14031.0,323.3011393690692,1,0.0,0.5,1.3218803776604653,97.41264037776898,1.3218803776604653,3,0.010277777777777778,0.4,0.0,65.16766973898436,0.0,1,0.0,0.0,1.3218803776604653,103.37003440378525,1.3218803776604642,2,0.005833333333333334,0.0,0.0,169.77265118898546,0.0,2,0.0011111111111111111,0.0,0.0,170.00288271134818,0.0,1,0.0,0.0,0.0,165.7323843151653,0.0,0,0.0,1.0,0.0,122.62727444619064,0.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.017222222222222222,31.062814971223265,1229.2561355096075,0.2643760755320931,122.92561355096107
609.0,66.0,1.375,14097.0,324.6761393690692,1,0.0,0.5,0.0,97.41264037776898,0.0,3,0.010833333333333334,0.4,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,103.37003440378525,-1.1102230246251565e-15,2,0.006111111111111111,0.0,0.0,169.77265118898546,0.0,2,0.001388888888888889,0.0,0.0,170.00288271134818,0.0,1,0.0,0.0,0.0,165.7323843151653,0.0,0,0.0,1.0,0.0,122.62727444619064,0.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.018333333333333333,31.062814971223265,1229.2561355096075,0.0,122.92561355096107
610.0,70.0,1.4583333333333333,14167.0,326.1344727024025,1,0.0,0.5,0.0,97.41264037776898,0.0,3,0.01138888888888889,0.4,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,103.37003440378525,-1.1102230246251565e-15,2,0.006388888888888889,0.0,0.0,169.77265118898546,0.0,2,0.0016666666666666668,0.0,0.8990605598497573,170.90194327119792,0.8990605598497573,1,0.0,0.0,0.0,165.7323843151653,0.0,0,0.0,1.0,2.0,124.62727444619064,2.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,0.0,112.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.019444444444444445,31.062814971223265,1232.1551960694571,0.2899060559849757,123.21551960694605
611.0,74.0,1.5416666666666667,14241.0,327.6761393690692,1,0.0,0.5,0.0,97.41264037776898,0.0,3,0.011944444444444445,0.4,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,103.37003440378525,-1.1102230246251565e-15,2,0.006666666666666667,0.0,0.0,169.77265118898546,0.0,2,0.0019444444444444444,0.0,0.0,170.90194327119792,0.0,1,0.0,0.0,1.6684586433253392,167.40084295849064,1.6684586433253392,0,0.0,1.0,0.0,124.62727444619064,0.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,2.0,114.57862491079497,2.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.020555555555555556,31.062814971223265,1235.8236547127826,0.3668458643325339,123.58236547127858
612.0,78.0,1.625,14319.0,329.3011393690692,1,0.0,0.5,0.0,97.41264037776898,0.0,3,0.0125,0.4,0.0,65.16766973898436,0.0,1,0.0,0.0,0.0,103.37003440378525,-1.1102230246251565e-15,2,0.006944444444444444,0.0,0.0,169.77265118898546,0.0,2,0.0022222222222222222,0.0,0.0,170.90194327119792,0.0,1,0.0,0.0,0.0,167.40084295849064,0.0,0,0.0,1.0,0.0,124.62727444619064,0.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,0.0,114.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.021666666666666667,31.062814971223265,1235.8236547127826,0.0,123.58236547127858
613.0,82.0,1.7446808510638299,14401.0,331.045820220133,1,0.0,0.5,0.7197868712476467,98.13242724901663,0.7197868712476467,3,0.013055555555555556,0.4,2.0,67.16766973898436,2.0,1,0.0,0.0,0.0,103.37003440378525,-1.1102230246251565e-15,2,0.007222222222222222,0.0,0.0,169.77265118898546,0.0,2,0.0025,0.0,2.0,172.90194327119792,2.0,1,0.0,0.0,0.0,167.40084295849064,0.0,0,0.0,1.0,2.0,126.62727444619064,2.0,0,0.0,1.0,0.0,120.38142986728937,0.0,0,0.0,1.0,0.0,114.57862491079497,0.0,0,0.0,1.0,0.0,102.21054354929502,0.0,10,0.022777777777777775,31.062814971223265,1242.5434415840302,0.6719786871247646,124.25434415840334
