episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,1,0,0,29991,18560,30000,18560,1000,640,30000,640,29991,False,0,30,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-01,1682733961,4.233746290206909,133.65766263008118,286760,gold57.cluster.local,10.13.39.112,133.65766263008118,0,30,120.14617705345154,30000,18560,29991,18560,nan,nan,nan,nan,0,0,[],[],212.451,30000,18560,29991,18560,13.633333333333333,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,30991,19200,31000,19200,1000,640,31000,640,30991,False,0,31,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-05,1682733965,4.390296459197998,138.04795908927917,286760,gold57.cluster.local,10.13.39.112,138.04795908927917,0,31,120.14617705345154,31000,19200,30991,19200,nan,nan,nan,nan,0,0,[],[],218.953,31000,19200,30991,19200,14.6,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,31991,19840,32000,19840,1000,640,32000,640,31991,False,0,32,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-10,1682733970,4.396661281585693,142.44462037086487,286760,gold57.cluster.local,10.13.39.112,142.44462037086487,0,32,120.14617705345154,32000,19840,31991,19840,nan,nan,nan,nan,0,0,[],[],218.354,32000,19840,31991,19840,14.516666666666666,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,32991,20480,33000,20480,1000,640,33000,640,32991,False,0,33,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-14,1682733974,4.265422821044922,146.7100431919098,286760,gold57.cluster.local,10.13.39.112,146.7100431919098,0,33,120.14617705345154,33000,20480,32991,20480,nan,nan,nan,nan,0,0,[],[],211.606,33000,20480,32991,20480,13.666666666666666,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,33991,21120,34000,21120,1000,640,34000,640,33991,False,0,34,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-18,1682733978,4.2677085399627686,150.97775173187256,286760,gold57.cluster.local,10.13.39.112,150.97775173187256,0,34,120.14617705345154,34000,21120,33991,21120,nan,nan,nan,nan,0,0,[],[],213.391,34000,21120,33991,21120,14.37142857142857,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,34991,21760,35000,21760,1000,640,35000,640,34991,False,0,35,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-23,1682733983,4.195876836776733,155.1736285686493,286760,gold57.cluster.local,10.13.39.112,155.1736285686493,0,35,120.14617705345154,35000,21760,34991,21760,nan,nan,nan,nan,0,0,[],[],215.834,35000,21760,34991,21760,13.733333333333334,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,35991,22400,36000,22400,1000,640,36000,640,35991,False,0,36,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-27,1682733987,4.300208806991577,159.47383737564087,286760,gold57.cluster.local,10.13.39.112,159.47383737564087,0,36,120.14617705345154,36000,22400,35991,22400,nan,nan,nan,nan,0,0,[],[],215.803,36000,22400,35991,22400,14.283333333333331,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,36991,23040,37000,23040,1000,640,37000,640,36991,False,0,37,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-31,1682733991,4.292619228363037,163.7664566040039,286760,gold57.cluster.local,10.13.39.112,163.7664566040039,0,37,120.14617705345154,37000,23040,36991,23040,nan,nan,nan,nan,0,0,[],[],217.851,37000,23040,36991,23040,14.133333333333335,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,37991,23680,38000,23680,1000,640,38000,640,37991,False,0,38,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-36,1682733996,4.352154970169067,168.11861157417297,286760,gold57.cluster.local,10.13.39.112,168.11861157417297,0,38,120.14617705345154,38000,23680,37991,23680,nan,nan,nan,nan,0,0,[],[],222.748,38000,23680,37991,23680,14.25,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,38991,24320,39000,24320,1000,640,39000,640,38991,False,0,39,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-40,1682734000,4.248114824295044,172.36672639846802,286760,gold57.cluster.local,10.13.39.112,172.36672639846802,0,39,120.14617705345154,39000,24320,38991,24320,nan,nan,nan,nan,0,0,[],[],203.993,39000,24320,38991,24320,14.083333333333334,5.2,[],[]
