step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
2245.0,905.0,21.547619047619047,1743253.0,,7,0.14944444444444444,0.0,0.0,242.01911469005844,0.0,0,0.0,1.0,0.0,403.1691146900583,0.0,7,0.14944444444444444,80.575,645.1882293801167,0.0,322.59411469005835
2246.0,936.0,21.767441860465116,1744189.0,,7,0.15305555555555556,0.0,0.0,242.01911469005844,0.0,0,0.0,1.0,0.0,403.1691146900583,0.0,7,0.15305555555555556,80.575,645.1882293801167,0.0,322.59411469005835
2247.0,967.0,22.488372093023255,1745156.0,,7,0.15666666666666668,0.0,2.0,244.01911469005844,2.0,0,0.0,1.0,2.0,405.1691146900583,2.0,7,0.15666666666666668,80.575,649.1882293801167,2.0,324.59411469005835
2248.0,998.0,23.209302325581394,1746154.0,,7,0.16027777777777777,0.0,0.0,244.01911469005844,0.0,0,0.0,1.0,0.0,405.1691146900583,0.0,7,0.16027777777777777,80.575,649.1882293801167,0.0,324.59411469005835
2249.0,1029.0,23.386363636363637,1747183.0,,7,0.1638888888888889,0.0,0.0,244.01911469005844,0.0,0,0.0,1.0,0.0,405.1691146900583,0.0,7,0.1638888888888889,80.575,649.1882293801167,0.0,324.59411469005835
2250.0,1060.0,24.09090909090909,1748243.0,,7,0.1675,0.0,2.0,246.01911469005844,2.0,0,0.0,1.0,2.0,407.1691146900583,2.0,7,0.1675,80.575,653.1882293801167,2.0,326.59411469005835
2251.0,1091.0,25.372093023255815,1749334.0,,7,0.1711111111111111,0.0,0.0,246.01911469005844,0.0,0,0.0,1.0,0.0,407.1691146900583,0.0,7,0.1711111111111111,80.575,653.1882293801167,0.0,326.59411469005835
2252.0,1122.0,25.5,1750456.0,,7,0.17472222222222222,0.0,0.0,246.01911469005844,0.0,0,0.0,1.0,0.0,407.1691146900583,0.0,7,0.17472222222222222,80.575,653.1882293801167,0.0,326.59411469005835
2253.0,1153.0,26.813953488372093,1751609.0,,7,0.17833333333333334,0.0,2.0,248.01911469005844,2.0,0,0.0,1.0,2.0,409.1691146900583,2.0,7,0.17833333333333334,80.575,657.1882293801167,2.0,328.59411469005835
2254.0,1184.0,27.53488372093023,1752793.0,,7,0.18194444444444444,0.0,0.0,248.01911469005844,0.0,0,0.0,1.0,0.0,409.1691146900583,0.0,7,0.18194444444444444,80.575,657.1882293801167,0.0,328.59411469005835
2255.0,1215.0,28.928571428571427,1754008.0,,7,0.18555555555555556,0.0,0.8045988656838455,248.8237135557423,0.8045988656838455,0,0.0,1.0,0.8045988656838455,409.9737135557421,0.8045988656838455,7,0.18555555555555556,80.575,658.7974271114845,0.8045988656838455,329.3987135557422
2256.0,1246.0,29.666666666666668,1755254.0,,7,0.18916666666666668,0.0,0.0,248.8237135557423,0.0,0,0.0,1.0,0.0,409.9737135557421,0.0,7,0.18916666666666668,80.575,658.7974271114845,0.0,329.3987135557422
2257.0,1277.0,30.404761904761905,1756531.0,,7,0.19277777777777777,0.0,0.0,248.8237135557423,0.0,0,0.0,1.0,0.0,409.9737135557421,0.0,7,0.19277777777777777,80.575,658.7974271114845,0.0,329.3987135557422
2258.0,1308.0,31.142857142857142,1757839.0,,7,0.1963888888888889,0.0,0.0,248.8237135557423,0.0,0,0.0,1.0,0.0,409.9737135557421,0.0,7,0.1963888888888889,80.575,658.7974271114845,0.0,329.3987135557422
2259.0,1339.0,31.13953488372093,1759178.0,,7,0.2,0.0,0.0,248.8237135557423,0.0,0,0.0,1.0,0.0,409.9737135557421,0.0,7,0.2,80.575,658.7974271114845,0.0,329.3987135557422
2260.0,1370.0,31.86046511627907,1760548.0,,7,0.2036111111111111,0.0,0.7560388030563109,249.5797523587986,0.7560388030563109,0,0.0,1.0,0.7560388030563109,410.7297523587984,0.7560388030563109,7,0.2036111111111111,80.575,660.3095047175971,0.7560388030563109,330.1547523587985
2261.0,1401.0,32.58139534883721,1761949.0,,7,0.20722222222222222,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.20722222222222222,80.575,660.3095047175971,0.0,330.1547523587985
2262.0,1432.0,33.30232558139535,1763381.0,,7,0.21083333333333334,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.21083333333333334,80.575,660.3095047175971,0.0,330.1547523587985
2263.0,1463.0,34.833333333333336,1764844.0,,7,0.21444444444444444,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.21444444444444444,80.575,660.3095047175971,0.0,330.1547523587985
2264.0,1494.0,35.57142857142857,1766338.0,,7,0.21805555555555556,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.21805555555555556,80.575,660.3095047175971,0.0,330.1547523587985
2265.0,1525.0,36.30952380952381,1767863.0,,7,0.22166666666666668,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.22166666666666668,80.575,660.3095047175971,0.0,330.1547523587985
2266.0,1556.0,37.04761904761905,1769419.0,,7,0.22527777777777777,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.22527777777777777,80.575,660.3095047175971,0.0,330.1547523587985
2267.0,1587.0,36.906976744186046,1771006.0,,7,0.2288888888888889,0.0,0.0,249.5797523587986,0.0,0,0.0,1.0,0.0,410.7297523587984,0.0,7,0.2288888888888889,80.575,660.3095047175971,0.0,330.1547523587985
2268.0,1618.0,37.627906976744185,1772624.0,,7,0.2325,0.0,2.0,251.5797523587986,2.0,0,0.0,1.0,2.0,412.7297523587984,2.0,7,0.2325,80.575,664.3095047175971,2.0,332.1547523587985
2269.0,1649.0,38.348837209302324,1774273.0,,7,0.2361111111111111,0.0,0.0,251.5797523587986,0.0,0,0.0,1.0,0.0,412.7297523587984,0.0,7,0.2361111111111111,80.575,664.3095047175971,0.0,332.1547523587985
2270.0,1680.0,38.18181818181818,1775953.0,,7,0.23972222222222223,0.0,0.0,251.5797523587986,0.0,0,0.0,1.0,0.0,412.7297523587984,0.0,7,0.23972222222222223,80.575,664.3095047175971,0.0,332.1547523587985
2271.0,1711.0,39.7906976744186,1777664.0,,7,0.24333333333333335,0.0,2.0,253.5797523587986,2.0,0,0.0,1.0,2.0,414.7297523587984,2.0,7,0.24333333333333335,80.575,668.3095047175971,2.0,334.1547523587985
2272.0,1742.0,39.59090909090909,1779406.0,,7,0.24694444444444444,0.0,0.0,253.5797523587986,0.0,0,0.0,1.0,0.0,414.7297523587984,0.0,7,0.24694444444444444,80.575,668.3095047175971,0.0,334.1547523587985
2273.0,1773.0,41.23255813953488,1781179.0,,7,0.25055555555555553,0.0,2.0,255.5797523587986,2.0,0,0.0,1.0,2.0,416.7297523587984,2.0,7,0.25055555555555553,80.575,672.3095047175971,2.0,336.1547523587985
2274.0,1804.0,41.0,1782983.0,,7,0.25416666666666665,0.0,0.0,255.5797523587986,0.0,0,0.0,1.0,0.0,416.7297523587984,0.0,7,0.25416666666666665,80.575,672.3095047175971,0.0,336.1547523587985
2275.0,1835.0,41.70454545454545,1784818.0,,7,0.2577777777777778,0.0,2.0,257.5797523587986,2.0,0,0.0,1.0,2.0,418.7297523587984,2.0,7,0.2577777777777778,80.575,676.3095047175971,2.0,338.1547523587985
2276.0,1867.0,41.48888888888889,1786685.0,,7,0.26166666666666666,0.0,0.0,257.5797523587986,0.0,0,0.0,1.0,0.0,418.7297523587984,0.0,7,0.26166666666666666,80.575,676.3095047175971,0.0,338.1547523587985
2277.0,1899.0,42.2,1788584.0,,7,0.26555555555555554,0.0,2.0,259.5797523587986,2.0,0,0.0,1.0,2.0,420.7297523587984,2.0,7,0.26555555555555554,80.575,680.3095047175971,2.0,340.1547523587985
2278.0,1931.0,42.91111111111111,1790515.0,,7,0.26944444444444443,0.0,0.0,259.5797523587986,0.0,0,0.0,1.0,0.0,420.7297523587984,0.0,7,0.26944444444444443,80.575,680.3095047175971,0.0,340.1547523587985
2279.0,1963.0,43.62222222222222,1792478.0,,7,0.2733333333333333,0.0,0.0,259.5797523587986,0.0,0,0.0,1.0,0.0,420.7297523587984,0.0,7,0.2733333333333333,80.575,680.3095047175971,0.0,340.1547523587985
2280.0,1995.0,44.333333333333336,1794473.0,,7,0.2772222222222222,0.0,0.0,259.5797523587986,0.0,0,0.0,1.0,0.0,420.7297523587984,0.0,7,0.2772222222222222,80.575,680.3095047175971,0.0,340.1547523587985
2281.0,2027.0,46.06818181818182,1796500.0,,7,0.2811111111111111,0.0,2.0,261.5797523587986,2.0,0,0.0,1.0,2.0,422.7297523587984,2.0,7,0.2811111111111111,80.575,684.3095047175971,2.0,342.1547523587985
2282.0,2059.0,46.79545454545455,1798559.0,,7,0.285,0.0,0.0,261.5797523587986,0.0,0,0.0,1.0,0.0,422.7297523587984,0.0,7,0.285,80.575,684.3095047175971,0.0,342.1547523587985
2283.0,2091.0,47.52272727272727,1800650.0,,7,0.28888888888888886,0.0,0.0,261.5797523587986,0.0,0,0.0,1.0,0.0,422.7297523587984,0.0,7,0.28888888888888886,80.575,684.3095047175971,0.0,342.1547523587985
2284.0,2123.0,48.25,1802773.0,,7,0.2927777777777778,0.0,2.0,263.5797523587986,2.0,0,0.0,1.0,2.0,424.7297523587984,2.0,7,0.2927777777777778,80.575,688.3095047175971,2.0,344.1547523587985
2285.0,2155.0,48.97727272727273,1804928.0,,7,0.2966666666666667,0.0,0.0,263.5797523587986,0.0,0,0.0,1.0,0.0,424.7297523587984,0.0,7,0.2966666666666667,80.575,688.3095047175971,0.0,344.1547523587985
2286.0,2187.0,48.6,1807115.0,,7,0.3005555555555556,0.0,0.0,263.5797523587986,0.0,0,0.0,1.0,0.0,424.7297523587984,0.0,7,0.3005555555555556,80.575,688.3095047175971,0.0,344.1547523587985
2287.0,2219.0,49.31111111111111,1809334.0,,7,0.30444444444444446,0.0,2.0,265.5797523587986,2.0,0,0.0,1.0,2.0,426.7297523587984,2.0,7,0.30444444444444446,80.575,692.3095047175971,2.0,346.1547523587985
2288.0,2251.0,48.93478260869565,1811585.0,,7,0.30833333333333335,0.0,0.0,265.5797523587986,0.0,0,0.0,1.0,0.0,426.7297523587984,0.0,7,0.30833333333333335,80.575,692.3095047175971,0.0,346.1547523587985
2289.0,2283.0,49.630434782608695,1813868.0,,7,0.31222222222222223,0.0,2.0,267.5797523587986,2.0,0,0.0,1.0,2.0,428.7297523587984,2.0,7,0.31222222222222223,80.575,696.3095047175971,2.0,348.1547523587985
2290.0,2315.0,50.32608695652174,1816183.0,,7,0.3161111111111111,0.0,0.0,267.5797523587986,0.0,0,0.0,1.0,0.0,428.7297523587984,0.0,7,0.3161111111111111,80.575,696.3095047175971,0.0,348.1547523587985
2291.0,2347.0,52.15555555555556,1818530.0,,7,0.32,0.0,2.0,269.5797523587986,2.0,0,0.0,1.0,2.0,430.7297523587984,2.0,7,0.32,80.575,700.3095047175971,2.0,350.1547523587985
2292.0,2379.0,52.86666666666667,1820909.0,,7,0.3238888888888889,0.0,0.0,269.5797523587986,0.0,0,0.0,1.0,0.0,430.7297523587984,0.0,7,0.3238888888888889,80.575,700.3095047175971,0.0,350.1547523587985
2293.0,2411.0,53.577777777777776,1823320.0,,7,0.3277777777777778,0.0,0.8144688663212019,270.3942212251198,0.8144688663212019,0,0.0,1.0,0.8144688663212019,431.5442212251196,0.8144688663212019,7,0.3277777777777778,80.575,701.9384424502393,0.8144688663212019,350.96922122511967
2294.0,2443.0,54.28888888888889,1825763.0,,7,0.33166666666666667,0.0,0.0,270.3942212251198,0.0,0,0.0,1.0,0.0,431.5442212251196,0.0,7,0.33166666666666667,80.575,701.9384424502393,0.0,350.96922122511967
2295.0,2475.0,55.0,1828238.0,,7,0.33555555555555555,0.0,2.0,272.3942212251198,2.0,0,0.0,1.0,2.0,433.5442212251196,2.0,7,0.33555555555555555,80.575,705.9384424502393,2.0,352.96922122511967
2296.0,2507.0,54.5,1830745.0,,7,0.33944444444444444,0.0,0.0,272.3942212251198,0.0,0,0.0,1.0,0.0,433.5442212251196,0.0,7,0.33944444444444444,80.575,705.9384424502393,0.0,352.96922122511967
2297.0,2539.0,55.19565217391305,1833284.0,,7,0.3433333333333333,0.0,2.0,274.3942212251198,2.0,0,0.0,1.0,2.0,435.5442212251196,2.0,7,0.3433333333333333,80.575,709.9384424502393,2.0,354.96922122511967
2298.0,2571.0,55.891304347826086,1835855.0,,7,0.3472222222222222,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,435.5442212251196,0.0,7,0.3472222222222222,80.575,709.9384424502393,0.0,354.96922122511967
2299.0,2603.0,56.58695652173913,1838458.0,,7,0.3511111111111111,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,435.5442212251196,0.0,7,0.3511111111111111,80.575,709.9384424502393,0.0,354.96922122511967
2300.0,2635.0,57.28260869565217,1841093.0,,7,0.355,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,435.5442212251196,0.0,7,0.355,80.575,709.9384424502393,0.0,354.96922122511967
2301.0,2667.0,59.266666666666666,1843760.0,,7,0.35888888888888887,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,435.5442212251196,0.0,7,0.35888888888888887,80.575,709.9384424502393,0.0,354.96922122511967
2302.0,2699.0,58.67391304347826,1846459.0,,7,0.36277777777777775,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,435.5442212251196,0.0,7,0.36277777777777775,80.575,709.9384424502393,0.0,354.96922122511967
2303.0,2731.0,59.369565217391305,1849190.0,,7,0.36666666666666664,0.0,-2.0,272.3942212251198,-2.0,0,0.0,1.0,2.0,437.5442212251196,2.0,7,0.36666666666666664,82.575,709.9384424502393,0.0,354.96922122511967
2304.0,2763.0,60.06521739130435,1851953.0,,7,0.3705555555555556,0.0,0.0,272.3942212251198,0.0,0,0.0,1.0,0.0,437.5442212251196,0.0,7,0.3705555555555556,82.575,709.9384424502393,0.0,354.96922122511967
2305.0,2795.0,59.46808510638298,1854748.0,,7,0.37444444444444447,0.0,0.0,272.3942212251198,0.0,0,0.0,1.0,0.0,437.5442212251196,0.0,7,0.37444444444444447,82.575,709.9384424502393,0.0,354.96922122511967
2306.0,2827.0,60.148936170212764,1857575.0,,7,0.37833333333333335,0.0,2.0,274.3942212251198,2.0,0,0.0,1.0,2.0,439.5442212251196,2.0,7,0.37833333333333335,82.575,713.9384424502393,2.0,356.96922122511967
2307.0,2859.0,60.829787234042556,1860434.0,,7,0.38222222222222224,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.38222222222222224,82.575,713.9384424502393,0.0,356.96922122511967
2308.0,2891.0,62.84782608695652,1863325.0,,7,0.3861111111111111,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.3861111111111111,82.575,713.9384424502393,0.0,356.96922122511967
2309.0,2923.0,63.54347826086956,1866248.0,,7,0.39,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.39,82.575,713.9384424502393,0.0,356.96922122511967
2310.0,2955.0,65.66666666666667,1869203.0,,7,0.3938888888888889,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.3938888888888889,82.575,713.9384424502393,0.0,356.96922122511967
2311.0,2987.0,67.88636363636364,1872190.0,,7,0.3977777777777778,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.3977777777777778,82.575,713.9384424502393,0.0,356.96922122511967
2312.0,3019.0,70.20930232558139,1875209.0,,7,0.40166666666666667,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.40166666666666667,82.575,713.9384424502393,0.0,356.96922122511967
2313.0,3051.0,72.64285714285714,1878260.0,,7,0.40555555555555556,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.40555555555555556,82.575,713.9384424502393,0.0,356.96922122511967
2314.0,3083.0,73.4047619047619,1881343.0,,7,0.40944444444444444,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.40944444444444444,82.575,713.9384424502393,0.0,356.96922122511967
2315.0,3115.0,74.16666666666667,1884458.0,,7,0.41333333333333333,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.41333333333333333,82.575,713.9384424502393,0.0,356.96922122511967
2316.0,3147.0,73.18604651162791,1887605.0,,7,0.4172222222222222,0.0,0.0,274.3942212251198,0.0,0,0.0,1.0,0.0,439.5442212251196,0.0,7,0.4172222222222222,82.575,713.9384424502393,0.0,356.96922122511967
2317.0,3179.0,73.93023255813954,1890784.0,,7,0.4211111111111111,0.0,2.0,276.3942212251198,2.0,0,0.0,1.0,2.0,441.5442212251196,2.0,7,0.4211111111111111,82.575,717.9384424502393,2.0,358.96922122511967
2318.0,3211.0,74.67441860465117,1893995.0,,7,0.425,0.0,0.0,276.3942212251198,0.0,0,0.0,1.0,0.0,441.5442212251196,0.0,7,0.425,82.575,717.9384424502393,0.0,358.96922122511967
2319.0,3243.0,73.70454545454545,1897238.0,,7,0.4288888888888889,0.0,0.0,276.3942212251198,0.0,0,0.0,1.0,0.0,441.5442212251196,0.0,7,0.4288888888888889,82.575,717.9384424502393,0.0,358.96922122511967
2320.0,3275.0,74.43181818181819,1900513.0,,7,0.43277777777777776,0.0,2.0,278.3942212251198,2.0,0,0.0,1.0,2.0,443.5442212251196,2.0,7,0.43277777777777776,82.575,721.9384424502393,2.0,360.96922122511967
2321.0,3307.0,76.90697674418605,1903820.0,,7,0.43666666666666665,0.0,0.0,278.3942212251198,0.0,0,0.0,1.0,0.0,443.5442212251196,0.0,7,0.43666666666666665,82.575,721.9384424502393,0.0,360.96922122511967
2322.0,3339.0,79.5,1907159.0,,7,0.44055555555555553,0.0,0.0,278.3942212251198,0.0,0,0.0,1.0,0.0,443.5442212251196,0.0,7,0.44055555555555553,82.575,721.9384424502393,0.0,360.96922122511967
2323.0,3371.0,82.21951219512195,1910530.0,,7,0.4444444444444444,0.0,0.0,278.3942212251198,0.0,0,0.0,1.0,0.0,443.5442212251196,0.0,7,0.4444444444444444,82.575,721.9384424502393,0.0,360.96922122511967
2324.0,3403.0,83.0,1913933.0,,7,0.4483333333333333,0.0,0.0,278.3942212251198,0.0,0,0.0,1.0,0.0,443.5442212251196,0.0,7,0.4483333333333333,82.575,721.9384424502393,0.0,360.96922122511967
2325.0,3435.0,85.875,1917368.0,,7,0.45222222222222225,0.0,0.0,278.3942212251198,0.0,0,0.0,1.0,0.0,443.5442212251196,0.0,7,0.45222222222222225,82.575,721.9384424502393,0.0,360.96922122511967
2326.0,3467.0,86.675,1920835.0,,7,0.45611111111111113,0.0,0.0,278.3942212251198,0.0,0,0.0,1.0,0.0,443.5442212251196,0.0,7,0.45611111111111113,82.575,721.9384424502393,0.0,360.96922122511967
2327.0,3447.0,88.38461538461539,1924282.0,,6,0.44555555555555554,0.0,2.0,280.3942212251198,2.0,0,0.0,1.0,2.0,445.5442212251196,2.0,6,0.44555555555555554,82.575,725.9384424502393,2.0,362.96922122511967
2328.0,3347.0,85.82051282051282,1927629.0,,5,0.4125,0.16666666666666666,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,445.5442212251196,0.0,5,0.4125,82.575,725.9384424502393,0.0,362.96922122511967
2329.0,3247.0,83.25641025641026,1930876.0,,4,0.37916666666666665,0.2967546080753621,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,445.5442212251196,0.0,4,0.37916666666666665,82.575,725.9384424502393,0.0,362.96922122511967
2330.0,3147.0,82.8157894736842,1934023.0,,3,0.3458333333333333,0.4634212747420287,2.0,282.3942212251198,2.0,0,0.0,1.0,2.0,447.5442212251196,2.0,3,0.3458333333333333,82.575,729.9384424502393,2.0,364.96922122511967
2331.0,3047.0,80.1842105263158,1937070.0,,2,0.3125,0.6300879414086954,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,447.5442212251196,0.0,2,0.3125,82.575,729.9384424502393,0.0,364.96922122511967
2332.0,2946.0,77.52631578947368,1940016.0,,1,0.2788888888888889,0.7716464743059769,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,447.5442212251196,0.0,1,0.2788888888888889,82.575,729.9384424502393,0.0,364.96922122511967
2333.0,2844.0,72.92307692307692,1942860.0,,0,0.245,0.9101654516295378,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,447.5442212251196,0.0,0,0.245,82.575,729.9384424502393,0.0,364.96922122511967
2334.0,2741.0,70.28205128205128,1945601.0,,0,0.21083333333333334,0.9101654516295378,-2.0,280.3942212251198,-2.0,0,0.0,1.0,2.0,449.5442212251196,2.0,0,0.21083333333333334,84.575,729.9384424502393,0.0,364.96922122511967
2335.0,2637.0,67.61538461538461,1948238.0,,0,0.1763888888888889,0.8850852228029745,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,0,0.1763888888888889,84.575,729.9384424502393,0.0,364.96922122511967
2336.0,2532.0,64.92307692307692,1950770.0,,1,0.14166666666666666,0.7239229729342318,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,1,0.14166666666666666,84.575,729.9384424502393,0.0,364.96922122511967
2337.0,2427.0,62.23076923076923,1953197.0,,2,0.10694444444444444,0.6498120890706848,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,2,0.10694444444444444,84.575,729.9384424502393,0.0,364.96922122511967
2338.0,2322.0,59.53846153846154,1955519.0,,2,0.07194444444444445,0.6171046188047485,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,2,0.07194444444444445,84.575,729.9384424502393,0.0,364.96922122511967
2339.0,2218.0,56.87179487179487,1957737.0,,3,0.036944444444444446,0.5069549462135421,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,3,0.036944444444444446,84.575,729.9384424502393,0.0,364.96922122511967
2340.0,2113.0,54.17948717948718,1959850.0,,3,0.0016666666666666668,0.4093628103652902,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,3,0.0016666666666666668,84.575,729.9384424502393,0.0,364.96922122511967
2341.0,2009.0,50.225,1961859.0,,4,0.0025,0.28120780591845457,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,449.5442212251196,0.0,4,0.0025,84.575,729.9384424502393,0.0,364.96922122511967
2342.0,1905.0,47.625,1963764.0,,5,0.003611111111111111,0.16165174090074058,2.0,282.3942212251198,2.0,0,0.0,1.0,2.0,451.5442212251196,2.0,5,0.003611111111111111,84.575,733.9384424502393,2.0,366.96922122511967
2343.0,1801.0,45.025,1965565.0,,6,0.005,0.03929996456686944,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,6,0.005,84.575,733.9384424502393,0.0,366.96922122511967
2344.0,1697.0,43.51282051282051,1967262.0,,7,0.006666666666666667,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.006666666666666667,84.575,733.9384424502393,0.0,366.96922122511967
2345.0,1723.0,44.17948717948718,1968985.0,,7,0.008611111111111111,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.008611111111111111,84.575,733.9384424502393,0.0,366.96922122511967
2346.0,1624.0,41.64102564102564,1970609.0,,7,0.010833333333333334,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.010833333333333334,84.575,733.9384424502393,0.0,366.96922122511967
2347.0,1525.0,39.1025641025641,1972134.0,,7,0.013333333333333334,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.013333333333333334,84.575,733.9384424502393,0.0,366.96922122511967
2348.0,1427.0,36.58974358974359,1973561.0,,7,0.01611111111111111,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.01611111111111111,84.575,733.9384424502393,0.0,366.96922122511967
2349.0,1330.0,34.1025641025641,1974891.0,,7,0.019166666666666665,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.019166666666666665,84.575,733.9384424502393,0.0,366.96922122511967
2350.0,1234.0,30.85,1976125.0,,7,0.0225,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,451.5442212251196,0.0,7,0.0225,84.575,733.9384424502393,0.0,366.96922122511967
2351.0,1140.0,28.5,1977265.0,,7,0.026111111111111113,0.0,-2.0,280.3942212251198,-2.0,0,0.0,1.0,2.0,453.5442212251196,2.0,7,0.026111111111111113,86.575,733.9384424502393,0.0,366.96922122511967
2352.0,1175.0,28.658536585365855,1978440.0,,7,0.029722222222222223,0.0,0.0,280.3942212251198,0.0,0,0.0,1.0,0.0,453.5442212251196,0.0,7,0.029722222222222223,86.575,733.9384424502393,0.0,366.96922122511967
2353.0,1086.0,26.48780487804878,1979526.0,,7,0.03333333333333333,0.0,2.0,282.3942212251198,2.0,0,0.0,1.0,2.0,455.5442212251196,2.0,7,0.03333333333333333,86.575,737.9384424502393,2.0,368.96922122511967
2354.0,996.0,23.714285714285715,1980522.0,,7,0.036944444444444446,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,455.5442212251196,0.0,7,0.036944444444444446,86.575,737.9384424502393,0.0,368.96922122511967
2355.0,1032.0,24.571428571428573,1981554.0,,7,0.04055555555555555,0.0,2.0,284.3942212251198,2.0,0,0.0,1.0,2.0,457.5442212251196,2.0,7,0.04055555555555555,86.575,741.9384424502393,2.0,370.96922122511967
2356.0,943.0,22.452380952380953,1982497.0,,7,0.04416666666666667,0.0,0.0,284.3942212251198,0.0,0,0.0,1.0,0.0,457.5442212251196,0.0,7,0.04416666666666667,86.575,741.9384424502393,0.0,370.96922122511967
2357.0,979.0,23.30952380952381,1983476.0,,7,0.04777777777777778,0.0,0.0,284.3942212251198,0.0,0,0.0,1.0,0.0,457.5442212251196,0.0,7,0.04777777777777778,86.575,741.9384424502393,0.0,370.96922122511967
2358.0,1016.0,24.19047619047619,1984492.0,,7,0.05138888888888889,0.0,0.0,284.3942212251198,0.0,0,0.0,1.0,0.0,457.5442212251196,0.0,7,0.05138888888888889,86.575,741.9384424502393,0.0,370.96922122511967
2359.0,1054.0,25.095238095238095,1985546.0,,7,0.055,0.0,0.0,284.3942212251198,0.0,0,0.0,1.0,0.0,457.5442212251196,0.0,7,0.055,86.575,741.9384424502393,0.0,370.96922122511967
2360.0,969.0,22.53488372093023,1986515.0,,7,0.058611111111111114,0.0,0.0,284.3942212251198,0.0,0,0.0,1.0,0.0,457.5442212251196,0.0,7,0.058611111111111114,86.575,741.9384424502393,0.0,370.96922122511967
2361.0,883.0,20.53488372093023,1987398.0,,7,0.06222222222222222,0.0,-2.0,282.3942212251198,-2.0,0,0.0,1.0,2.0,459.5442212251196,2.0,7,0.06222222222222222,88.575,741.9384424502393,0.0,370.96922122511967
2362.0,796.0,18.511627906976745,1988194.0,,7,0.06583333333333333,0.0,0.0,282.3942212251198,0.0,0,0.0,1.0,0.0,459.5442212251196,0.0,7,0.06583333333333333,88.575,741.9384424502393,0.0,370.96922122511967
