episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/0/learner_stats/cur_kl_coeff,info/learner/0/learner_stats/cur_lr,info/learner/0/learner_stats/total_loss,info/learner/0/learner_stats/policy_loss,info/learner/0/learner_stats/vf_loss,info/learner/0/learner_stats/vf_explained_var,info/learner/0/learner_stats/kl,info/learner/0/learner_stats/entropy,info/learner/0/learner_stats/entropy_coeff
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,123991,123991,124000,124000,4000,4000,124000,4000,123991,False,2,31,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-28-07,1682735287,40.41993546485901,1361.304566860199,290241,gold57.cluster.local,10.13.39.112,1361.304566860199,0,31,107.48522067070007,124000,124000,123991,123991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",23531.503,417.954,9570.442,2.481,124000,124000,123991,123991,14.60877192982456,5.3999999999999995,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",0.00019531250291038305,0.0010000000474974513,1.7813889,-0.004159453,1.7855469,0.10503544,0.0076485053,0.63462126,0.0
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,127991,127991,128000,128000,4000,4000,128000,4000,127991,False,2,32,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-28-52,1682735332,45.33149075508118,1406.6360576152802,290241,gold57.cluster.local,10.13.39.112,1406.6360576152802,0,32,107.48522067070007,128000,128000,127991,127991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",26575.576,412.167,9704.811,2.51,128000,128000,127991,127991,13.026153846153845,5.3999999999999995,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",0.00019531250291038305,0.0010000000474974513,1.7469609,-0.00011720527,1.7470772,0.10275229,0.0046871216,0.619825,0.0
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,131991,131991,132000,132000,4000,4000,132000,4000,131991,False,2,33,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-29-45,1682735385,52.95494771003723,1459.5910053253174,290241,gold57.cluster.local,10.13.39.112,1459.5910053253174,0,33,107.48522067070007,132000,132000,131991,131991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",30372.085,419.944,9525.079,2.526,132000,132000,131991,131991,10.402666666666665,5.399999999999999,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",9.765625145519152e-05,0.0010000000474974513,1.9147103,-0.0012182482,1.9159281,0.12152368,0.005580691,0.6057971,0.0
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,135991,135991,136000,136000,4000,4000,136000,4000,135991,False,2,34,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-30-45,1682735445,60.067415714263916,1519.6584210395813,290241,gold57.cluster.local,10.13.39.112,1519.6584210395813,0,34,107.48522067070007,136000,136000,135991,135991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",34807.757,419.684,9530.988,2.513,136000,136000,135991,135991,10.635294117647058,5.399999999999998,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",9.765625145519152e-05,0.0010000000474974513,2.254487,-0.0002360545,2.2547226,0.12082608,0.0062249666,0.60189897,0.0
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,139991,139991,140000,140000,4000,4000,140000,4000,139991,False,2,35,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-31-56,1682735516,71.15265679359436,1590.8110778331757,290241,gold57.cluster.local,10.13.39.112,1590.8110778331757,0,35,107.48522067070007,140000,140000,139991,139991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",39480.513,408.187,9799.428,2.487,140000,140000,139991,139991,10.295049504950494,5.346534653465347,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",9.765625145519152e-05,0.0010000000474974513,1.6199814,-0.00033799457,1.6203187,0.12506604,0.006989701,0.543986,0.0
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,143991,143991,144000,144000,4000,4000,144000,4000,143991,False,2,36,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-33-30,1682735610,93.69712233543396,1684.5082001686096,290241,gold57.cluster.local,10.13.39.112,1684.5082001686096,0,36,107.48522067070007,144000,144000,143991,143991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",47501.926,403.174,9921.265,2.474,144000,144000,143991,143991,11.231578947368423,5.0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",9.765625145519152e-05,0.0010000000474974513,1.2979532,-0.00096631126,1.2989191,0.104650356,0.004569655,0.51376235,0.0
5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,1,0,0,147991,147991,148000,148000,4000,4000,148000,4000,147991,False,2,37,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-35-21,1682735721,110.35595798492432,1794.864158153534,290241,gold57.cluster.local,10.13.39.112,1794.864158153534,0,37,107.48522067070007,148000,148000,147991,147991,5192.432439296336,2189.0421915233196,3690.7373154098277,50000.0,0,0,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",56763.89,400.971,9975.776,2.466,148000,148000,147991,147991,11.008917197452229,5.0292993630573255,"[2189.0421915233196, 5192.432439296336]","[50000, 50000]",4.882812572759576e-05,0.0010000000474974513,1.270608,0.00041679395,1.270191,0.1156222,0.003194411,0.5234181,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,1,0,1,0,0,151991,151991,152000,152000,4000,4000,152000,4000,151991,False,3,38,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-36-30,1682735790,69.45651483535767,1864.3206729888916,290241,gold57.cluster.local,10.13.39.112,1864.3206729888916,0,38,107.48522067070007,152000,152000,151991,151991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,1,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",61080.92,398.432,10039.345,2.42,152000,152000,151991,151991,12.769696969696966,5.100000000000001,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",2.441406286379788e-05,0.0010000000474974513,1.4077724,-0.0014605221,1.4092329,0.10911484,0.0037072166,0.4755498,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,155991,155991,156000,156000,4000,4000,156000,4000,155991,False,3,39,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-36-44,1682735804,14.267066240310669,1878.5877392292023,290241,gold57.cluster.local,10.13.39.112,1878.5877392292023,0,39,107.48522067070007,156000,156000,155991,155991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",59302.108,400.021,9999.47,2.218,156000,156000,155991,155991,12.905000000000001,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",1.220703143189894e-05,0.0010000000474974513,1.9512116,-0.001737134,1.9529486,0.0969444,0.0055076876,0.42092568,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,159991,159991,160000,160000,4000,4000,160000,4000,159991,False,3,40,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-36-59,1682735819,14.290518760681152,1892.8782579898834,290241,gold57.cluster.local,10.13.39.112,1892.8782579898834,0,40,107.48522067070007,160000,160000,159991,159991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",57194.576,396.122,10097.889,2.183,160000,160000,159991,159991,13.054999999999998,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",1.220703143189894e-05,0.0010000000474974513,1.4868679,-0.0040985355,1.4909662,0.03984405,0.017187582,0.4255058,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,163991,163991,164000,164000,4000,4000,164000,4000,163991,False,3,41,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-37-15,1682735835,16.07381534576416,1908.9520733356476,290241,gold57.cluster.local,10.13.39.112,1908.9520733356476,0,41,107.48522067070007,164000,164000,163991,163991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",54759.891,390.631,10239.842,2.111,164000,164000,163991,163991,12.939130434782607,5.099999999999998,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",1.220703143189894e-05,0.0010000000474974513,1.6488934,-0.0041872477,1.6530803,0.06147207,0.021466652,0.39651173,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,167991,167991,168000,168000,4000,4000,168000,4000,167991,False,3,42,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-37-32,1682735852,17.214624404907227,1926.1666977405548,290241,gold57.cluster.local,10.13.39.112,1926.1666977405548,0,42,107.48522067070007,168000,168000,167991,167991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",51948.223,386.673,10344.67,2.175,168000,168000,167991,167991,13.056000000000001,5.1,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",1.831054760259576e-05,0.0010000000474974513,2.1071057,-0.00068229606,2.107788,0.11918567,0.002216883,0.41950837,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,171991,171991,172000,172000,4000,4000,172000,4000,171991,False,3,43,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-37-48,1682735868,15.522932529449463,1941.6896302700043,290241,gold57.cluster.local,10.13.39.112,1941.6896302700043,0,43,107.48522067070007,172000,172000,171991,171991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",48205.156,376.16,10633.759,2.156,172000,172000,171991,171991,12.754545454545456,5.099999999999998,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",9.15527380129788e-06,0.0010000000474974513,1.6741234,-0.0004475614,1.6745708,0.11363395,0.0023276093,0.4065124,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,175991,175991,176000,176000,4000,4000,176000,4000,175991,False,3,44,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-38-02,1682735882,14.820711135864258,1956.5103414058685,290241,gold57.cluster.local,10.13.39.112,1956.5103414058685,0,44,107.48522067070007,176000,176000,175991,175991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",43680.605,377.462,10597.106,2.191,176000,176000,175991,175991,13.071428571428571,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",4.57763690064894e-06,0.0010000000474974513,1.9639683,-0.00018410888,1.9641526,0.10702352,0.0016885217,0.38934645,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,179991,179991,180000,180000,4000,4000,180000,4000,179991,False,3,45,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-38-17,1682735897,14.396137952804565,1970.906479358673,290241,gold57.cluster.local,10.13.39.112,1970.906479358673,0,45,107.48522067070007,180000,180000,179991,179991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",38005.017,378.709,10562.199,2.207,180000,180000,179991,179991,13.0,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",2.28881845032447e-06,0.0010000000474974513,1.4627492,-0.0003440883,1.4630933,0.10453336,0.0020628937,0.36787376,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,183991,183991,184000,184000,4000,4000,184000,4000,183991,False,3,46,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-38-32,1682735912,14.626429557800293,1985.5329089164734,290241,gold57.cluster.local,10.13.39.112,1985.5329089164734,0,46,107.48522067070007,184000,184000,183991,183991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",30097.985,381.733,10478.54,2.244,184000,184000,183991,183991,13.019047619047617,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",1.144409225162235e-06,0.0010000000474974513,1.9155747,-0.00045385832,1.9160286,0.10780897,0.0019805583,0.30527383,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,187991,187991,188000,188000,4000,4000,188000,4000,187991,False,3,47,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-38-46,1682735926,14.348153829574585,1999.881062746048,290241,gold57.cluster.local,10.13.39.112,1999.881062746048,0,47,107.48522067070007,188000,188000,187991,187991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",20497.182,380.798,10504.251,2.236,188000,188000,187991,187991,13.033333333333333,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",5.722046125811175e-07,0.0010000000474974513,1.9030654,6.982013e-05,1.9029957,0.09514933,0.0019365505,0.28974873,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,191991,191991,192000,192000,4000,4000,192000,4000,191991,False,3,48,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-39-01,1682735941,15.331737995147705,2015.2128007411957,290241,gold57.cluster.local,10.13.39.112,2015.2128007411957,0,48,107.48522067070007,192000,192000,191991,191991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",15084.732,386.872,10339.329,2.249,192000,192000,191991,191991,12.466666666666667,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",2.8610230629055877e-07,0.0010000000474974513,1.841039,-0.0005392901,1.8415782,0.11300669,0.0026022901,0.27975732,0.0
5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,1,0,0,195991,195991,196000,196000,4000,4000,196000,4000,195991,False,3,49,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-39-17,1682735957,15.238029956817627,2030.4508306980133,290241,gold57.cluster.local,10.13.39.112,2030.4508306980133,0,49,107.48522067070007,196000,196000,195991,195991,5192.432439296336,2189.0421915233196,3848.2910077746915,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",15181.789,381.143,10494.737,2.256,196000,196000,195991,195991,12.740909090909089,5.099999999999998,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195]","[50000, 50000, 50000]",1.4305115314527939e-07,0.0010000000474974513,1.6941131,-0.00025613754,1.6943691,0.10442777,0.0014694683,0.26591244,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,1,0,1,0,0,200000,200000,200000,200000,4000,4000,200000,4000,200000,False,4,50,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-39-36,1682735976,19.70778751373291,2050.158618211746,290241,gold57.cluster.local,10.13.39.112,2050.158618211746,0,50,107.48522067070007,200000,200000,200000,200000,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,1,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15723.518,383.069,10441.972,2.255,200000,200000,200000,200000,12.928571428571427,5.1,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",7.152557657263969e-08,0.0010000000474974513,1.842548,-0.000832854,1.8433807,0.1104918,0.0033445687,0.25730222,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,203991,203991,204000,204000,4000,4000,204000,4000,203991,False,4,51,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-39-50,1682735990,13.207827806472778,2063.366446018219,290241,gold57.cluster.local,10.13.39.112,2063.366446018219,0,51,107.48522067070007,204000,204000,203991,203991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15436.955,387.079,10333.803,2.281,204000,204000,203991,203991,12.989473684210527,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",3.5762788286319847e-08,0.0010000000474974513,1.7531459,-0.0001871124,1.7533331,0.09609617,0.0039951424,0.25701255,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,207991,207991,208000,208000,4000,4000,208000,4000,207991,False,4,52,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-40-04,1682736004,14.78584361076355,2078.1522896289825,290241,gold57.cluster.local,10.13.39.112,2078.1522896289825,0,52,107.48522067070007,208000,208000,207991,207991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15194.076,387.306,10327.742,2.193,208000,208000,207991,207991,12.947619047619046,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",1.7881394143159923e-08,0.0010000000474974513,1.6895348,-0.00043241045,1.6899672,0.11242946,0.0012421765,0.277878,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,211991,211991,212000,212000,4000,4000,212000,4000,211991,False,4,53,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-40-19,1682736019,14.67347764968872,2092.8257672786713,290241,gold57.cluster.local,10.13.39.112,2092.8257672786713,0,53,107.48522067070007,212000,212000,211991,211991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15109.065,392.155,10200.05,2.254,212000,212000,211991,211991,12.985714285714286,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",8.940697071579962e-09,0.0010000000474974513,1.6231174,-0.00048580318,1.6236031,0.103458904,0.0017195905,0.30341452,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,215991,215991,216000,216000,4000,4000,216000,4000,215991,False,4,54,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-40-34,1682736034,14.885830163955688,2107.711597442627,290241,gold57.cluster.local,10.13.39.112,2107.711597442627,0,54,107.48522067070007,216000,216000,215991,215991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15115.526,386.761,10342.301,2.246,216000,216000,215991,215991,13.123809523809525,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",4.470348535789981e-09,0.0010000000474974513,1.7342227,-0.002454168,1.7366768,0.09556072,0.007377909,0.21936893,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,219991,219991,220000,220000,4000,4000,220000,4000,219991,False,4,55,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-40-49,1682736049,15.345056533813477,2123.0566539764404,290241,gold57.cluster.local,10.13.39.112,2123.0566539764404,0,55,107.48522067070007,220000,220000,219991,219991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15210.423,386.346,10353.402,2.254,220000,220000,219991,219991,13.004545454545452,5.099999999999998,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",4.470348535789981e-09,0.0010000000474974513,1.7015076,-0.0013258192,1.7028335,0.12673928,0.0015621044,0.19273442,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,223991,223991,224000,224000,4000,4000,224000,4000,223991,False,4,56,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-41-04,1682736064,14.918130874633789,2137.974784851074,290241,gold57.cluster.local,10.13.39.112,2137.974784851074,0,56,107.48522067070007,224000,224000,223991,223991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15239.562,383.918,10418.878,2.25,224000,224000,223991,223991,12.995238095238097,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",2.2351742678949904e-09,0.0010000000474974513,1.7805077,-0.00092103845,1.7814287,0.10201142,0.001018488,0.20952234,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,227991,227991,228000,228000,4000,4000,228000,4000,227991,False,4,57,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-41-19,1682736079,14.807548761367798,2152.782333612442,290241,gold57.cluster.local,10.13.39.112,2152.782333612442,0,57,107.48522067070007,228000,228000,227991,227991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15285.591,383.93,10418.56,2.253,228000,228000,227991,227991,12.957142857142859,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",1.1175871339474952e-09,0.0010000000474974513,1.774074,-0.00064515753,1.7747192,0.118233085,0.002085716,0.17148313,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,231991,231991,232000,232000,4000,4000,232000,4000,231991,False,4,58,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-41-34,1682736094,14.793737649917603,2167.5760712623596,290241,gold57.cluster.local,10.13.39.112,2167.5760712623596,0,58,107.48522067070007,232000,232000,231991,231991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15231.709,381.071,10496.722,2.327,232000,232000,231991,231991,12.866666666666665,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",5.587935669737476e-10,0.0010000000474974513,1.5935259,0.0019090216,1.5916169,0.11166389,0.011629264,0.16849014,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,235991,235991,236000,236000,4000,4000,236000,4000,235991,False,4,59,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-41-49,1682736109,15.31396770477295,2182.8900389671326,290241,gold57.cluster.local,10.13.39.112,2182.8900389671326,0,59,107.48522067070007,236000,236000,235991,235991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15239.275,381.196,10493.288,2.323,236000,236000,235991,235991,12.868181818181819,5.099999999999998,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",5.587935669737476e-10,0.0010000000474974513,1.557421,-0.00044982723,1.5578706,0.10921939,0.000585846,0.17225,0.0
5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,1,0,0,239991,239991,240000,240000,4000,4000,240000,4000,239991,False,4,60,de72d_00000,3b863b0beb92405da9f6e3c45f2101cf,2023-04-29_03-42-15,1682736135,26.039478063583374,2208.929517030716,290241,gold57.cluster.local,10.13.39.112,2208.929517030716,0,60,107.48522067070007,240000,240000,239991,239991,5196.775316552261,2189.0421915233196,4185.412084969084,50000.0,0,0,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",15872.422,380.445,10513.991,2.316,240000,240000,239991,239991,13.011111111111113,5.099999999999999,"[2189.0421915233196, 5192.432439296336, 4163.3983925044195, 5196.775316552261]","[50000, 50000, 50000, 50000]",2.793967834868738e-10,0.0010000000474974513,1.2417419,-0.00078488886,1.2425267,0.10634075,0.0021294144,0.15787813,0.0
