step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_stopped,3_accumulated_waiting_time,3_average_speed,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_stopped,4_accumulated_waiting_time,4_average_speed,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
2738.0,517.0,19.884615384615383,1170336.0,53294.28553151941,7,0.13777777777777778,0.0,0.0,319.62381842235095,0.0,0,0.0,1.0,0.0,444.29451064978167,0.0,0,0.0,1.0,0.0,455.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.13777777777777778,107.88749536294397,1583.9064939370485,0.0,395.9766234842623
2739.0,537.0,20.653846153846153,1170873.0,53314.939377673254,7,0.14305555555555555,0.0,0.0,319.62381842235095,0.0,0,0.0,1.0,0.0,444.29451064978167,0.0,0,0.0,1.0,0.0,455.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.14305555555555555,107.88749536294397,1583.9064939370485,0.0,395.9766234842623
2740.0,557.0,21.423076923076923,1171430.0,53336.36245459633,7,0.14833333333333334,0.0,0.0,319.62381842235095,0.0,0,0.0,1.0,0.0,444.29451064978167,0.0,0,0.0,1.0,0.0,455.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.14833333333333334,107.88749536294397,1583.9064939370485,0.0,395.9766234842623
2741.0,577.0,22.192307692307693,1172007.0,53358.55476228864,7,0.15361111111111111,0.0,0.0,319.62381842235095,0.0,0,0.0,1.0,0.0,444.29451064978167,0.0,0,0.0,1.0,0.0,455.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.15361111111111111,107.88749536294397,1583.9064939370485,0.0,395.9766234842623
2742.0,597.0,22.11111111111111,1172604.0,53380.66587339975,7,0.15888888888888889,0.0,0.0,319.62381842235095,0.0,0,0.0,1.0,0.0,444.29451064978167,0.0,0,0.0,1.0,0.0,455.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.15888888888888889,107.88749536294397,1583.9064939370485,0.0,395.9766234842623
2743.0,617.0,22.85185185185185,1173221.0,53403.5177252516,7,0.16416666666666666,0.0,2.0,321.62381842235095,2.0,0,0.0,1.0,2.0,446.29451064978167,2.0,0,0.0,1.0,2.0,457.2364986723075,2.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.16416666666666666,107.88749536294397,1589.9064939370485,1.5,397.4766234842623
2744.0,637.0,23.59259259259259,1173858.0,53427.11031784419,7,0.16944444444444445,0.0,0.0,321.62381842235095,0.0,0,0.0,1.0,0.0,446.29451064978167,0.0,0,0.0,1.0,0.0,457.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.16944444444444445,107.88749536294397,1589.9064939370485,0.0,397.4766234842623
2745.0,657.0,24.333333333333332,1174515.0,53451.44365117753,7,0.17472222222222222,0.0,0.0,321.62381842235095,0.0,0,0.0,1.0,0.0,446.29451064978167,0.0,0,0.0,1.0,0.0,457.2364986723075,0.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.17472222222222222,107.88749536294397,1589.9064939370485,0.0,397.4766234842623
2746.0,677.0,25.074074074074073,1175192.0,53476.5177252516,7,0.18,0.0,2.0,323.62381842235095,2.0,0,0.0,1.0,2.0,448.29451064978167,2.0,0,0.0,1.0,2.0,459.2364986723075,2.0,0,0.0,1.0,0.0,364.7516661926084,-2.220446049250313e-16,7,0.18,107.88749536294397,1595.9064939370485,1.5,398.9766234842623
2747.0,697.0,25.814814814814813,1175889.0,53502.33254006642,7,0.1852777777777778,0.0,0.0,323.62381842235095,0.0,0,0.0,1.0,0.0,448.29451064978167,0.0,0,0.0,1.0,0.0,459.2364986723075,0.0,0,0.0,1.0,2.0,366.7516661926084,1.9999999999999998,7,0.1852777777777778,107.88749536294397,1597.9064939370485,0.5,399.4766234842623
2748.0,717.0,25.607142857142858,1176606.0,53527.93968292356,7,0.19055555555555556,0.0,0.0,323.62381842235095,0.0,0,0.0,1.0,0.0,448.29451064978167,0.0,0,0.0,1.0,0.0,459.2364986723075,0.0,0,0.0,1.0,0.0,366.7516661926084,-2.220446049250313e-16,7,0.19055555555555556,107.88749536294397,1597.9064939370485,0.0,399.4766234842623
2749.0,737.0,26.321428571428573,1177343.0,53554.26111149499,7,0.19583333333333333,0.0,1.8344069066291429,325.4582253289801,1.8344069066291429,0,0.0,1.0,1.8344069066291429,450.12891755641084,1.8344069066291429,0,0.0,1.0,1.8344069066291429,461.0709055789367,1.8344069066291429,0,0.0,1.0,1.3676041220154707,368.11927031462386,1.3676041220154704,7,0.19583333333333333,107.88749536294397,1604.7773187789514,1.7177062104757248,401.19432969473803
2750.0,757.0,27.035714285714285,1178100.0,53581.29682578071,7,0.2011111111111111,0.0,0.0,325.4582253289801,0.0,0,0.0,1.0,0.0,450.12891755641084,0.0,0,0.0,1.0,0.0,461.0709055789367,0.0,0,0.0,1.0,0.0,368.11927031462386,-2.220446049250313e-16,7,0.2011111111111111,107.88749536294397,1604.7773187789514,0.0,401.19432969473803
2751.0,777.0,27.75,1178877.0,53609.04682578071,7,0.2063888888888889,0.0,0.0,325.4582253289801,0.0,0,0.0,1.0,0.0,450.12891755641084,0.0,0,0.0,1.0,0.0,461.0709055789367,0.0,0,0.0,1.0,0.0,368.11927031462386,-2.220446049250313e-16,7,0.2063888888888889,107.88749536294397,1604.7773187789514,0.0,401.19432969473803
2752.0,797.0,28.464285714285715,1179674.0,53637.51111149499,7,0.21166666666666667,0.0,0.0,325.4582253289801,0.0,0,0.0,1.0,0.0,450.12891755641084,0.0,0,0.0,1.0,0.0,461.0709055789367,0.0,0,0.0,1.0,0.0,368.11927031462386,-2.220446049250313e-16,7,0.21166666666666667,107.88749536294397,1604.7773187789514,0.0,401.19432969473803
2753.0,817.0,28.17241379310345,1180491.0,53665.68352528809,7,0.21694444444444444,0.0,0.0,325.4582253289801,0.0,0,0.0,1.0,0.0,450.12891755641084,0.0,0,0.0,1.0,0.0,461.0709055789367,0.0,0,0.0,1.0,0.0,368.11927031462386,-2.220446049250313e-16,7,0.21694444444444444,107.88749536294397,1604.7773187789514,0.0,401.19432969473803
2754.0,837.0,28.862068965517242,1181328.0,53694.54559425361,7,0.2222222222222222,0.0,-2.0,323.4582253289801,-2.0,0,0.0,1.0,-1.0689972401103955,449.05992031630046,-1.0689972401103955,0,0.0,1.0,1.0689972401103955,462.13990281904705,1.0689972401103955,0,0.0,1.0,0.0,368.11927031462386,-2.220446049250313e-16,7,0.2222222222222222,110.95649260305436,1602.7773187789517,-0.5,400.69432969473803
2755.0,857.0,29.551724137931036,1182185.0,53724.097318391534,7,0.2275,0.0,0.0,323.4582253289801,0.0,0,0.0,1.0,0.0,449.05992031630046,0.0,0,0.0,1.0,0.0,462.13990281904705,0.0,0,0.0,1.0,2.0,370.11927031462386,1.9999999999999998,7,0.2275,110.95649260305436,1604.7773187789517,0.5,401.19432969473803
2756.0,877.0,30.24137931034483,1183062.0,53754.33869770188,7,0.23277777777777778,0.0,0.0,323.4582253289801,0.0,0,0.0,1.0,0.0,449.05992031630046,0.0,0,0.0,1.0,0.0,462.13990281904705,0.0,0,0.0,1.0,0.0,370.11927031462386,-2.220446049250313e-16,7,0.23277777777777778,110.95649260305436,1604.7773187789517,0.0,401.19432969473803
2757.0,897.0,29.9,1183959.0,53784.23869770188,7,0.23805555555555555,0.0,0.0,323.4582253289801,0.0,0,0.0,1.0,0.0,449.05992031630046,0.0,0,0.0,1.0,0.0,462.13990281904705,0.0,0,0.0,1.0,2.0,372.11927031462386,1.9999999999999998,7,0.23805555555555555,110.95649260305436,1606.7773187789517,0.5,401.69432969473803
2758.0,917.0,30.566666666666666,1184876.0,53814.80536436855,7,0.24333333333333335,0.0,1.7201367440975899,325.1783620730777,1.7201367440975899,0,0.0,1.0,1.7201367440975899,450.78005706039806,1.7201367440975899,0,0.0,1.0,1.7201367440975899,463.86003956314465,1.7201367440975899,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.24333333333333335,110.95649260305436,1611.9377290112443,1.2901025580731924,402.98443225281125
2759.0,937.0,31.233333333333334,1185813.0,53846.03869770188,7,0.24861111111111112,0.0,0.0,325.1783620730777,0.0,0,0.0,1.0,0.0,450.78005706039806,0.0,0,0.0,1.0,0.0,463.86003956314465,0.0,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.24861111111111112,110.95649260305436,1611.9377290112443,0.0,402.98443225281125
2760.0,957.0,30.870967741935484,1186770.0,53876.90966544381,7,0.2538888888888889,0.0,0.0,325.1783620730777,0.0,0,0.0,1.0,0.0,450.78005706039806,0.0,0,0.0,1.0,0.0,463.86003956314465,0.0,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.2538888888888889,110.95649260305436,1611.9377290112443,0.0,402.98443225281125
2761.0,977.0,31.516129032258064,1187747.0,53908.42579447607,7,0.25916666666666666,0.0,1.9283437159975563,327.10670578907525,1.9283437159975563,0,0.0,1.0,1.9283437159975563,452.7084007763956,1.9283437159975563,0,0.0,1.0,1.9283437159975563,465.7883832791422,1.9283437159975563,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.25916666666666666,110.95649260305436,1617.722760159237,1.4462577869981672,404.4306900398094
2762.0,997.0,32.16129032258065,1188744.0,53940.58708479865,7,0.2644444444444444,0.0,0.0,327.10670578907525,0.0,0,0.0,1.0,0.0,452.7084007763956,0.0,0,0.0,1.0,0.0,465.7883832791422,0.0,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.2644444444444444,110.95649260305436,1617.722760159237,0.0,404.4306900398094
2763.0,1017.0,31.78125,1189761.0,53972.36833479865,7,0.2697222222222222,0.0,0.0,327.10670578907525,0.0,0,0.0,1.0,0.0,452.7084007763956,0.0,0,0.0,1.0,0.0,465.7883832791422,0.0,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.2697222222222222,110.95649260305436,1617.722760159237,0.0,404.4306900398094
2764.0,1037.0,32.40625,1190798.0,54004.77458479865,7,0.275,0.0,1.539441591732068,328.6461473808073,1.539441591732068,0,0.0,1.0,1.539441591732068,454.24784236812764,1.539441591732068,0,0.0,1.0,1.539441591732068,467.3278248708742,1.539441591732068,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.275,110.95649260305436,1622.3410849344332,1.154581193799051,405.58527123360847
2765.0,1057.0,32.03030303030303,1191855.0,54036.804887828956,7,0.2802777777777778,0.0,0.0,328.6461473808073,0.0,0,0.0,1.0,0.0,454.24784236812764,0.0,0,0.0,1.0,0.0,467.3278248708742,0.0,0,0.0,1.0,0.0,372.11927031462386,-2.220446049250313e-16,7,0.2802777777777778,110.95649260305436,1622.3410849344332,0.0,405.58527123360847
2766.0,1078.0,32.666666666666664,1192933.0,54069.47155449562,7,0.28583333333333333,0.0,2.0,330.6461473808073,2.0,0,0.0,1.0,2.0,456.24784236812764,2.0,0,0.0,1.0,2.0,469.3278248708742,2.0,0,0.0,1.0,2.0,374.11927031462386,1.9999999999999998,7,0.28583333333333333,110.95649260305436,1630.3410849344332,2.0,407.58527123360847
2767.0,1099.0,32.3235294117647,1194032.0,54101.79508390738,7,0.29138888888888886,0.0,0.0,330.6461473808073,0.0,0,0.0,1.0,0.0,456.24784236812764,0.0,0,0.0,1.0,0.0,469.3278248708742,0.0,0,0.0,1.0,1.94739174986922,376.0666620644931,1.9473917498692197,7,0.29138888888888886,110.95649260305436,1632.2884766843024,0.486847937467305,408.07211917107577
2768.0,1120.0,32.94117647058823,1195152.0,54134.73626037797,7,0.29694444444444446,0.0,2.0,332.6461473808073,2.0,0,0.0,1.0,2.0,458.24784236812764,2.0,0,0.0,1.0,2.0,471.3278248708742,2.0,0,0.0,1.0,0.0,376.0666620644931,-2.220446049250313e-16,7,0.29694444444444446,110.95649260305436,1638.2884766843024,1.5,409.57211917107577
2769.0,1141.0,32.6,1196293.0,54167.33626037797,7,0.3025,0.0,0.0,332.6461473808073,0.0,0,0.0,1.0,0.0,458.24784236812764,0.0,0,0.0,1.0,0.0,471.3278248708742,0.0,0,0.0,1.0,1.217808768673482,377.28447083316655,1.2178087686734818,7,0.3025,110.95649260305436,1639.5062854529758,0.3044521921683705,409.8765713632441
2770.0,1162.0,33.2,1197455.0,54200.536260377965,7,0.3080555555555556,0.0,2.0,334.6461473808073,2.0,0,0.0,1.0,2.0,460.24784236812764,2.0,0,0.0,1.0,2.0,473.3278248708742,2.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.3080555555555556,110.95649260305436,1645.5062854529758,1.5,411.3765713632441
2771.0,1183.0,33.8,1198638.0,54234.33626037797,7,0.3136111111111111,0.0,0.0,334.6461473808073,0.0,0,0.0,1.0,0.0,460.24784236812764,0.0,0,0.0,1.0,0.0,473.3278248708742,0.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.3136111111111111,110.95649260305436,1645.5062854529758,0.0,411.3765713632441
2772.0,1204.0,34.4,1199842.0,54268.73626037797,7,0.31916666666666665,0.0,0.0,334.6461473808073,0.0,0,0.0,1.0,0.0,460.24784236812764,0.0,0,0.0,1.0,0.0,473.3278248708742,0.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.31916666666666665,110.95649260305436,1645.5062854529758,0.0,411.3765713632441
2773.0,1225.0,34.02777777777778,1201067.0,54302.76403815575,7,0.32472222222222225,0.0,0.0,334.6461473808073,0.0,0,0.0,1.0,0.0,460.24784236812764,0.0,0,0.0,1.0,0.0,473.3278248708742,0.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.32472222222222225,110.95649260305436,1645.5062854529758,0.0,411.3765713632441
2774.0,1246.0,34.611111111111114,1202313.0,54337.37514926686,7,0.3302777777777778,0.0,1.016245294628605,335.6623926754359,1.016245294628605,0,0.0,1.0,1.016245294628605,461.26408766275625,1.016245294628605,0,0.0,1.0,1.016245294628605,474.34407016550284,1.016245294628605,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.3302777777777778,110.95649260305436,1648.5550213368615,0.7621839709714537,412.1387553342156
2775.0,1267.0,35.19444444444444,1203580.0,54372.569593711305,7,0.3358333333333333,0.0,0.0,335.6623926754359,0.0,0,0.0,1.0,0.0,461.26408766275625,0.0,0,0.0,1.0,0.0,474.34407016550284,0.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.3358333333333333,110.95649260305436,1648.5550213368615,0.0,412.1387553342156
2776.0,1288.0,34.810810810810814,1204868.0,54407.38040452212,7,0.3413888888888889,0.0,0.0,335.6623926754359,0.0,0,0.0,1.0,0.0,461.26408766275625,0.0,0,0.0,1.0,0.0,474.34407016550284,0.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.3413888888888889,110.95649260305436,1648.5550213368615,0.0,412.1387553342156
2777.0,1309.0,35.37837837837838,1206177.0,54442.7587829005,7,0.34694444444444444,0.0,1.3208786231803493,336.9832712986163,1.3208786231803493,0,0.0,1.0,1.3208786231803493,462.5849662859366,1.3208786231803493,0,0.0,1.0,1.3208786231803493,475.6649487886832,1.3208786231803493,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.34694444444444444,110.95649260305436,1652.5176572064026,0.9906589673852619,413.1294143016009
2778.0,1330.0,35.0,1207507.0,54477.7587829005,7,0.3525,0.0,0.0,336.9832712986163,0.0,0,0.0,1.0,0.0,462.5849662859366,0.0,0,0.0,1.0,0.0,475.6649487886832,0.0,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.3525,110.95649260305436,1652.5176572064026,0.0,413.1294143016009
2779.0,1351.0,35.55263157894737,1208858.0,54513.311414479445,7,0.35805555555555557,0.0,1.9640112450513696,338.94728254366765,1.9640112450513696,0,0.0,1.0,1.9640112450513696,464.548977530988,1.9640112450513696,0,0.0,1.0,1.9640112450513696,477.6289600337346,1.9640112450513696,0,0.0,1.0,0.0,377.28447083316655,-2.220446049250313e-16,7,0.35805555555555557,110.95649260305436,1658.4096909415568,1.4730084337885272,414.60242273538944
2780.0,1372.0,35.17948717948718,1210230.0,54548.49090165893,7,0.3636111111111111,0.0,0.0,338.94728254366765,0.0,0,0.0,1.0,0.0,464.548977530988,0.0,0,0.0,1.0,0.0,477.6289600337346,0.0,0,0.0,1.0,0.8943593287419581,378.17883016190854,0.8943593287419579,7,0.3636111111111111,110.95649260305436,1659.3040502702988,0.22358983218548953,414.82601256757494
2781.0,1393.0,35.717948717948715,1211623.0,54584.208850376875,7,0.36916666666666664,0.0,2.0,340.94728254366765,2.0,0,0.0,1.0,2.0,466.548977530988,2.0,0,0.0,1.0,2.0,479.6289600337346,2.0,0,0.0,1.0,1.3885393668734725,379.567369528782,1.3885393668734722,7,0.36916666666666664,110.95649260305436,1666.6925896371722,1.8471348417183682,416.6731474092933
2782.0,1414.0,35.35,1213037.0,54619.558850376874,7,0.37472222222222223,0.0,0.0,340.94728254366765,0.0,0,0.0,1.0,0.0,466.548977530988,0.0,0,0.0,1.0,0.0,479.6289600337346,0.0,0,0.0,1.0,0.0,379.567369528782,-2.220446049250313e-16,7,0.37472222222222223,110.95649260305436,1666.6925896371722,0.0,416.6731474092933
2783.0,1435.0,35.875,1214472.0,54655.433850376874,7,0.38027777777777777,0.0,2.0,342.94728254366765,2.0,0,0.0,1.0,2.0,468.548977530988,2.0,0,0.0,1.0,2.0,481.6289600337346,2.0,0,0.0,1.0,0.778014418666788,380.3453839474488,0.7780144186667878,7,0.38027777777777777,110.95649260305436,1673.470604055839,1.694503604666697,418.36765101395997
2784.0,1456.0,35.51219512195122,1215928.0,54690.94604549882,7,0.3858333333333333,0.0,0.0,342.94728254366765,0.0,0,0.0,1.0,0.0,468.548977530988,0.0,0,0.0,1.0,0.0,481.6289600337346,0.0,0,0.0,1.0,0.0,380.3453839474488,-2.220446049250313e-16,7,0.3858333333333333,110.95649260305436,1673.470604055839,0.0,418.36765101395997
2785.0,1477.0,36.02439024390244,1217405.0,54726.970435742725,7,0.3913888888888889,0.0,2.0,344.94728254366765,2.0,0,0.0,1.0,2.0,470.548977530988,2.0,0,0.0,1.0,2.0,483.6289600337346,2.0,0,0.0,1.0,1.977695322357618,382.3230792698064,1.9776953223576177,7,0.3913888888888889,110.95649260305436,1681.4482993781967,1.9944238305894044,420.3620748445494
2786.0,1498.0,36.53658536585366,1218903.0,54763.50702110858,7,0.39694444444444443,0.0,0.0,344.94728254366765,0.0,0,0.0,1.0,0.0,470.548977530988,0.0,0,0.0,1.0,0.0,483.6289600337346,0.0,0,0.0,1.0,0.0,382.3230792698064,-2.220446049250313e-16,7,0.39694444444444443,110.95649260305436,1681.4482993781967,0.0,420.3620748445494
2787.0,1519.0,37.048780487804876,1220422.0,54800.55580159638,7,0.4025,0.0,0.0,344.94728254366765,0.0,0,0.0,1.0,0.0,470.548977530988,0.0,0,0.0,1.0,0.0,483.6289600337346,0.0,0,0.0,1.0,2.0,384.3230792698064,1.9999999999999998,7,0.4025,110.95649260305436,1683.4482993781967,0.5,420.8620748445494
2788.0,1540.0,36.666666666666664,1221962.0,54837.22246826305,7,0.40805555555555556,0.0,0.0,344.94728254366765,0.0,0,0.0,1.0,0.0,470.548977530988,0.0,0,0.0,1.0,0.0,483.6289600337346,0.0,0,0.0,1.0,2.0,386.3230792698064,1.9999999999999998,7,0.40805555555555556,110.95649260305436,1685.4482993781967,0.5,421.3620748445494
2789.0,1561.0,37.166666666666664,1223523.0,54874.38913492971,7,0.4136111111111111,0.0,2.0,346.94728254366765,2.0,0,0.0,1.0,2.0,472.548977530988,2.0,0,0.0,1.0,2.0,485.6289600337346,2.0,0,0.0,1.0,0.0,386.3230792698064,-2.220446049250313e-16,7,0.4136111111111111,110.95649260305436,1691.4482993781967,1.5,422.8620748445494
2790.0,1583.0,37.69047619047619,1225106.0,54912.079611120185,7,0.41944444444444445,0.0,0.0,346.94728254366765,0.0,0,0.0,1.0,0.0,472.548977530988,0.0,0,0.0,1.0,0.0,485.6289600337346,0.0,0,0.0,1.0,0.0,386.3230792698064,-2.220446049250313e-16,7,0.41944444444444445,110.95649260305436,1691.4482993781967,0.0,422.8620748445494
2791.0,1603.0,37.27906976744186,1226709.0,54949.35868088763,6,0.4247222222222222,0.0,0.0,346.94728254366765,0.0,0,0.0,1.0,0.0,472.548977530988,0.0,0,0.0,1.0,0.0,485.6289600337346,0.0,0,0.0,1.0,0.0,386.3230792698064,-2.220446049250313e-16,6,0.4247222222222222,110.95649260305436,1691.4482993781967,0.0,422.8620748445494
2792.0,1543.0,36.73809523809524,1228252.0,54986.09677612572,5,0.4077777777777778,0.16666666666666666,2.0,348.94728254366765,2.0,0,0.0,1.0,2.0,474.548977530988,2.0,0,0.0,1.0,2.0,487.6289600337346,2.0,0,0.0,1.0,0.0,386.3230792698064,-2.220446049250313e-16,5,0.4077777777777778,110.95649260305436,1697.4482993781967,1.5,424.3620748445494
2793.0,1482.0,34.46511627906977,1229734.0,55020.56189240479,4,0.39055555555555554,0.30562517404622674,0.0,348.94728254366765,0.0,0,0.0,1.0,0.0,474.548977530988,0.0,0,0.0,1.0,0.0,487.6289600337346,0.0,0,0.0,1.0,0.0,386.3230792698064,-2.220446049250313e-16,4,0.39055555555555554,110.95649260305436,1697.4482993781967,0.0,424.3620748445494
2794.0,1420.0,33.80952380952381,1231154.0,55054.371416214315,3,0.37305555555555553,0.4393455849439496,2.0,350.94728254366765,2.0,0,0.0,1.0,2.0,476.548977530988,2.0,0,0.0,1.0,2.0,489.6289600337346,2.0,0,0.0,1.0,0.0,386.3230792698064,-2.220446049250313e-16,3,0.37305555555555553,110.95649260305436,1703.4482993781967,1.5,425.8620748445494
2795.0,1357.0,32.30952380952381,1232511.0,55086.68094002384,2,0.3552777777777778,0.5742347541636295,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,476.548977530988,0.0,0,0.0,1.0,0.0,489.6289600337346,0.0,0,0.0,1.0,0.05335101710597312,386.37643028691235,0.0533510171059729,2,0.3552777777777778,110.95649260305436,1703.5016503953027,0.01333775427649328,425.8754125988259
2796.0,1293.0,30.785714285714285,1233804.0,55117.46665430956,1,0.3372222222222222,0.7122452639820128,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,476.548977530988,0.0,0,0.0,1.0,0.0,489.6289600337346,0.0,0,0.0,1.0,0.0,386.37643028691235,-2.220446049250313e-16,1,0.3372222222222222,110.95649260305436,1703.5016503953027,0.0,425.8754125988259
2797.0,1228.0,29.238095238095237,1235032.0,55146.70474954765,0,0.3188888888888889,0.8434229716581436,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,476.548977530988,0.0,0,0.0,1.0,0.0,489.6289600337346,0.0,0,0.0,1.0,0.4788404663789841,386.85527075329134,0.47884046637898386,0,0.3188888888888889,110.95649260305436,1703.9804908616816,0.11971011659474602,425.9951227154207
2798.0,1162.0,27.023255813953487,1236194.0,55173.728005361605,0,0.3227777777777778,0.8434229716581436,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,476.548977530988,0.0,0,0.0,1.0,0.0,489.6289600337346,0.0,0,0.0,1.0,0.0,386.85527075329134,-2.220446049250313e-16,0,0.3227777777777778,110.95649260305436,1703.9804908616816,0.0,425.9951227154207
2799.0,1095.0,25.46511627906977,1237289.0,55199.193121640674,0,0.30416666666666664,0.8434229716581436,-2.0,348.94728254366765,-2.0,0,0.0,1.0,1.4797658679613406,478.02874339894936,1.4797658679613406,0,0.0,1.0,1.4797658679613406,491.10872590169595,1.4797658679613406,0,0.0,1.0,1.5982252003787436,388.4534959536701,1.5982252003787434,0,0.30416666666666664,112.95649260305436,1706.5382477979829,0.6394392340753562,426.63456194949606
2800.0,1027.0,23.88372093023256,1238316.0,55223.0768425709,0,0.2852777777777778,0.7599165350330612,0.0,348.94728254366765,0.0,0,0.0,1.0,0.0,478.02874339894936,0.0,0,0.0,1.0,0.0,491.10872590169595,0.0,0,0.0,1.0,2.0,390.4534959536701,1.9999999999999998,0,0.2852777777777778,112.95649260305436,1708.5382477979829,0.5,427.13456194949606
2801.0,958.0,22.80952380952381,1239274.0,55245.88636638043,1,0.26611111111111113,0.6324695603527729,0.0,348.94728254366765,0.0,0,0.0,1.0,0.0,478.02874339894936,0.0,0,0.0,1.0,0.0,491.10872590169595,0.0,0,0.0,1.0,0.0,390.4534959536701,-2.220446049250313e-16,1,0.26611111111111113,112.95649260305436,1708.5382477979829,0.0,427.13456194949606
2802.0,889.0,20.674418604651162,1240163.0,55266.56078498508,2,0.24694444444444444,0.5162754877325747,0.0,348.94728254366765,0.0,0,0.0,1.0,0.0,478.02874339894936,0.0,0,0.0,1.0,0.0,491.10872590169595,0.0,0,0.0,1.0,2.0,392.4534959536701,1.9999999999999998,2,0.24694444444444444,112.95649260305436,1710.5382477979829,0.5,427.63456194949606
2803.0,820.0,19.523809523809526,1240983.0,55286.08459450889,3,0.22777777777777777,0.4010079761204259,2.0,350.94728254366765,2.0,0,0.0,1.0,2.0,480.02874339894936,2.0,0,0.0,1.0,2.0,493.10872590169595,2.0,0,0.0,1.0,0.0,392.4534959536701,-2.220446049250313e-16,3,0.22777777777777777,112.95649260305436,1716.5382477979829,1.5,429.13456194949606
2804.0,751.0,17.88095238095238,1241734.0,55303.96554688984,4,0.2086111111111111,0.28365272362110194,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,480.02874339894936,0.0,0,0.0,1.0,0.0,493.10872590169595,0.0,0,0.0,1.0,2.0,394.4534959536701,1.9999999999999998,4,0.2086111111111111,112.95649260305436,1718.5382477979829,0.5,429.63456194949606
2805.0,682.0,16.238095238095237,1242416.0,55320.20364212793,5,0.18944444444444444,0.16915813174175545,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,480.02874339894936,0.0,0,0.0,1.0,0.0,493.10872590169595,0.0,0,0.0,1.0,0.0,394.4534959536701,-2.220446049250313e-16,5,0.18944444444444444,112.95649260305436,1718.5382477979829,0.0,429.63456194949606
2806.0,613.0,14.255813953488373,1243029.0,55334.45945608142,6,0.17027777777777778,0.04553526311989833,0.0,350.94728254366765,0.0,0,0.0,1.0,0.0,480.02874339894936,0.0,0,0.0,1.0,0.0,493.10872590169595,0.0,0,0.0,1.0,0.0,394.4534959536701,-2.220446049250313e-16,6,0.17027777777777778,112.95649260305436,1718.5382477979829,0.0,429.63456194949606
2807.0,544.0,12.651162790697674,1243573.0,55347.11061887212,7,0.1511111111111111,0.0,2.0,352.94728254366765,2.0,0,0.0,1.0,2.0,482.02874339894936,2.0,0,0.0,1.0,2.0,495.10872590169595,2.0,0,0.0,1.0,0.0,394.4534959536701,-2.220446049250313e-16,7,0.1511111111111111,112.95649260305436,1724.5382477979829,1.5,431.13456194949606
2808.0,475.0,11.046511627906977,1244048.0,55358.157130500025,7,0.13166666666666665,0.0,0.0,352.94728254366765,0.0,0,0.0,1.0,0.0,482.02874339894936,0.0,0,0.0,1.0,0.0,495.10872590169595,0.0,0,0.0,1.0,0.0,394.4534959536701,-2.220446049250313e-16,7,0.13166666666666665,112.95649260305436,1724.5382477979829,0.0,431.13456194949606
